model,split_seed,domain,tau,tp,fp,fn,tn
majority,101,source_heldout,0.05,142326,6754,0,0
majority,101,source_heldout,0.1,142326,6754,0,0
majority,101,source_heldout,0.15,142326,6754,0,0
majority,101,source_heldout,0.2,142326,6754,0,0
majority,101,source_heldout,0.25,142326,6754,0,0
majority,101,source_heldout,0.3,142326,6754,0,0
majority,101,source_heldout,0.35,142326,6754,0,0
majority,101,source_heldout,0.4,142326,6754,0,0
majority,101,source_heldout,0.45,142326,6754,0,0
majority,101,source_heldout,0.5,142326,6754,0,0
majority,101,source_heldout,0.55,142326,6754,0,0
majority,101,source_heldout,0.6,142326,6754,0,0
majority,101,source_heldout,0.65,142326,6754,0,0
majority,101,source_heldout,0.7,142326,6754,0,0
majority,101,source_heldout,0.75,142326,6754,0,0
majority,101,source_heldout,0.8,142326,6754,0,0
majority,101,source_heldout,0.85,142326,6754,0,0
majority,101,source_heldout,0.9,142326,6754,0,0
majority,101,source_heldout,0.95,142326,6754,0,0
majority,101,source_heldout,0.975,142326,6754,0,0
majority,101,source_heldout,0.99,142326,6754,0,0
majority,101,source_heldout,0.995,142326,6754,0,0
majority,101,source_heldout,0.999,142326,6754,0,0
majority,101,target,0.05,839,38586,0,0
majority,101,target,0.1,839,38586,0,0
majority,101,target,0.15,839,38586,0,0
majority,101,target,0.2,839,38586,0,0
majority,101,target,0.25,839,38586,0,0
majority,101,target,0.3,839,38586,0,0
majority,101,target,0.35,839,38586,0,0
majority,101,target,0.4,839,38586,0,0
majority,101,target,0.45,839,38586,0,0
majority,101,target,0.5,839,38586,0,0
majority,101,target,0.55,839,38586,0,0
majority,101,target,0.6,839,38586,0,0
majority,101,target,0.65,839,38586,0,0
majority,101,target,0.7,839,38586,0,0
majority,101,target,0.75,839,38586,0,0
majority,101,target,0.8,839,38586,0,0
majority,101,target,0.85,839,38586,0,0
majority,101,target,0.9,839,38586,0,0
majority,101,target,0.95,839,38586,0,0
majority,101,target,0.975,839,38586,0,0
majority,101,target,0.99,839,38586,0,0
majority,101,target,0.995,839,38586,0,0
majority,101,target,0.999,839,38586,0,0
stratified,101,source_heldout,0.05,133581,6350,8745,404
stratified,101,source_heldout,0.1,133581,6350,8745,404
stratified,101,source_heldout,0.15,133581,6350,8745,404
stratified,101,source_heldout,0.2,133581,6350,8745,404
stratified,101,source_heldout,0.25,133581,6350,8745,404
stratified,101,source_heldout,0.3,133581,6350,8745,404
stratified,101,source_heldout,0.35,133581,6350,8745,404
stratified,101,source_heldout,0.4,133581,6350,8745,404
stratified,101,source_heldout,0.45,133581,6350,8745,404
stratified,101,source_heldout,0.5,133581,6350,8745,404
stratified,101,source_heldout,0.55,133581,6350,8745,404
stratified,101,source_heldout,0.6,133581,6350,8745,404
stratified,101,source_heldout,0.65,133581,6350,8745,404
stratified,101,source_heldout,0.7,133581,6350,8745,404
stratified,101,source_heldout,0.75,133581,6350,8745,404
stratified,101,source_heldout,0.8,133581,6350,8745,404
stratified,101,source_heldout,0.85,133581,6350,8745,404
stratified,101,source_heldout,0.9,133581,6350,8745,404
stratified,101,source_heldout,0.95,133581,6350,8745,404
stratified,101,source_heldout,0.975,133581,6350,8745,404
stratified,101,source_heldout,0.99,133581,6350,8745,404
stratified,101,source_heldout,0.995,133581,6350,8745,404
stratified,101,source_heldout,0.999,133581,6350,8745,404
stratified,101,target,0.05,786,36226,53,2360
stratified,101,target,0.1,786,36226,53,2360
stratified,101,target,0.15,786,36226,53,2360
stratified,101,target,0.2,786,36226,53,2360
stratified,101,target,0.25,786,36226,53,2360
stratified,101,target,0.3,786,36226,53,2360
stratified,101,target,0.35,786,36226,53,2360
stratified,101,target,0.4,786,36226,53,2360
stratified,101,target,0.45,786,36226,53,2360
stratified,101,target,0.5,786,36226,53,2360
stratified,101,target,0.55,786,36226,53,2360
stratified,101,target,0.6,786,36226,53,2360
stratified,101,target,0.65,786,36226,53,2360
stratified,101,target,0.7,786,36226,53,2360
stratified,101,target,0.75,786,36226,53,2360
stratified,101,target,0.8,786,36226,53,2360
stratified,101,target,0.85,786,36226,53,2360
stratified,101,target,0.9,786,36226,53,2360
stratified,101,target,0.95,786,36226,53,2360
stratified,101,target,0.975,786,36226,53,2360
stratified,101,target,0.99,786,36226,53,2360
stratified,101,target,0.995,786,36226,53,2360
stratified,101,target,0.999,786,36226,53,2360
logreg,101,source_heldout,0.05,138824,3533,3502,3221
logreg,101,source_heldout,0.1,136671,2920,5655,3834
logreg,101,source_heldout,0.15,135151,2610,7175,4144
logreg,101,source_heldout,0.2,134016,2363,8310,4391
logreg,101,source_heldout,0.25,132504,2250,9822,4504
logreg,101,source_heldout,0.3,129373,2120,12953,4634
logreg,101,source_heldout,0.35,128731,2015,13595,4739
logreg,101,source_heldout,0.4,128128,1937,14198,4817
logreg,101,source_heldout,0.45,126794,1883,15532,4871
logreg,101,source_heldout,0.5,125952,1814,16374,4940
logreg,101,source_heldout,0.55,125302,1766,17024,4988
logreg,101,source_heldout,0.6,124021,1729,18305,5025
logreg,101,source_heldout,0.65,123081,1689,19245,5065
logreg,101,source_heldout,0.7,120998,1664,21328,5090
logreg,101,source_heldout,0.75,120026,1629,22300,5125
logreg,101,source_heldout,0.8,118316,1558,24010,5196
logreg,101,source_heldout,0.85,115062,1465,27264,5289
logreg,101,source_heldout,0.9,99623,1400,42703,5354
logreg,101,source_heldout,0.95,96136,1084,46190,5670
logreg,101,source_heldout,0.975,91544,782,50782,5972
logreg,101,source_heldout,0.99,34419,765,107907,5989
logreg,101,source_heldout,0.995,20213,752,122113,6002
logreg,101,source_heldout,0.999,7098,12,135228,6742
logreg,101,target,0.05,767,31889,72,6697
logreg,101,target,0.1,681,31205,158,7381
logreg,101,target,0.15,681,31018,158,7568
logreg,101,target,0.2,681,30941,158,7645
logreg,101,target,0.25,681,30931,158,7655
logreg,101,target,0.3,681,30762,158,7824
logreg,101,target,0.35,585,30621,254,7965
logreg,101,target,0.4,582,6624,257,31962
logreg,101,target,0.45,580,6600,259,31986
logreg,101,target,0.5,580,6576,259,32010
logreg,101,target,0.55,580,6477,259,32109
logreg,101,target,0.6,580,6443,259,32143
logreg,101,target,0.65,580,6426,259,32160
logreg,101,target,0.7,580,5963,259,32623
logreg,101,target,0.75,580,5939,259,32647
logreg,101,target,0.8,580,5894,259,32692
logreg,101,target,0.85,580,1445,259,37141
logreg,101,target,0.9,580,1309,259,37277
logreg,101,target,0.95,580,877,259,37709
logreg,101,target,0.975,0,180,839,38406
logreg,101,target,0.99,0,15,839,38571
logreg,101,target,0.995,0,15,839,38571
logreg,101,target,0.999,0,15,839,38571
tree,101,source_heldout,0.05,124650,1703,17676,5051
tree,101,source_heldout,0.1,121692,1235,20634,5519
tree,101,source_heldout,0.15,121684,1234,20642,5520
tree,101,source_heldout,0.2,121599,1210,20727,5544
tree,101,source_heldout,0.25,121455,1209,20871,5545
tree,101,source_heldout,0.3,121455,1209,20871,5545
tree,101,source_heldout,0.35,121408,1209,20918,5545
tree,101,source_heldout,0.4,121401,1209,20925,5545
tree,101,source_heldout,0.45,121401,1209,20925,5545
tree,101,source_heldout,0.5,121374,1201,20952,5553
tree,101,source_heldout,0.55,121340,1201,20986,5553
tree,101,source_heldout,0.6,121340,1201,20986,5553
tree,101,source_heldout,0.65,121340,1201,20986,5553
tree,101,source_heldout,0.7,121340,1201,20986,5553
tree,101,source_heldout,0.75,121227,1198,21099,5556
tree,101,source_heldout,0.8,121227,1198,21099,5556
tree,101,source_heldout,0.85,121227,1198,21099,5556
tree,101,source_heldout,0.9,121169,1149,21157,5605
tree,101,source_heldout,0.95,119457,1127,22869,5627
tree,101,source_heldout,0.975,119457,1127,22869,5627
tree,101,source_heldout,0.99,119457,1127,22869,5627
tree,101,source_heldout,0.995,119457,1127,22869,5627
tree,101,source_heldout,0.999,100591,1116,41735,5638
tree,101,target,0.05,838,31278,1,7308
tree,101,target,0.1,838,26945,1,11641
tree,101,target,0.15,838,26942,1,11644
tree,101,target,0.2,838,26942,1,11644
tree,101,target,0.25,838,26942,1,11644
tree,101,target,0.3,838,26942,1,11644
tree,101,target,0.35,838,26942,1,11644
tree,101,target,0.4,838,26942,1,11644
tree,101,target,0.45,838,26942,1,11644
tree,101,target,0.5,838,26942,1,11644
tree,101,target,0.55,838,26941,1,11645
tree,101,target,0.6,838,26941,1,11645
tree,101,target,0.65,838,26941,1,11645
tree,101,target,0.7,838,26941,1,11645
tree,101,target,0.75,838,26941,1,11645
tree,101,target,0.8,838,26941,1,11645
tree,101,target,0.85,838,26941,1,11645
tree,101,target,0.9,838,26857,1,11729
tree,101,target,0.95,838,26846,1,11740
tree,101,target,0.975,838,26846,1,11740
tree,101,target,0.99,838,26846,1,11740
tree,101,target,0.995,838,26846,1,11740
tree,101,target,0.999,838,26845,1,11741
rf,101,source_heldout,0.05,137814,3368,4512,3386
rf,101,source_heldout,0.1,136538,2802,5788,3952
rf,101,source_heldout,0.15,134096,2394,8230,4360
rf,101,source_heldout,0.2,133438,2180,8888,4574
rf,101,source_heldout,0.25,132927,1961,9399,4793
rf,101,source_heldout,0.3,132148,1821,10178,4933
rf,101,source_heldout,0.35,131265,1610,11061,5144
rf,101,source_heldout,0.4,130518,1469,11808,5285
rf,101,source_heldout,0.45,129926,1372,12400,5382
rf,101,source_heldout,0.5,129185,1247,13141,5507
rf,101,source_heldout,0.55,128544,1142,13782,5612
rf,101,source_heldout,0.6,126273,361,16053,6393
rf,101,source_heldout,0.65,125723,286,16603,6468
rf,101,source_heldout,0.7,124962,231,17364,6523
rf,101,source_heldout,0.75,124337,175,17989,6579
rf,101,source_heldout,0.8,118287,144,24039,6610
rf,101,source_heldout,0.85,117433,92,24893,6662
rf,101,source_heldout,0.9,116519,45,25807,6709
rf,101,source_heldout,0.95,114433,35,27893,6719
rf,101,source_heldout,0.975,107752,27,34574,6727
rf,101,source_heldout,0.99,99884,21,42442,6733
rf,101,source_heldout,0.995,96986,19,45340,6735
rf,101,source_heldout,0.999,88791,17,53535,6737
rf,101,target,0.05,839,38546,0,40
rf,101,target,0.1,839,38067,0,519
rf,101,target,0.15,839,35041,0,3545
rf,101,target,0.2,839,33815,0,4771
rf,101,target,0.25,839,33632,0,4954
rf,101,target,0.3,839,29158,0,9428
rf,101,target,0.35,839,28836,0,9750
rf,101,target,0.4,839,28457,0,10129
rf,101,target,0.45,838,28337,1,10249
rf,101,target,0.5,836,27254,3,11332
rf,101,target,0.55,836,26661,3,11925
rf,101,target,0.6,801,1858,38,36728
rf,101,target,0.65,751,1397,88,37189
rf,101,target,0.7,738,1069,101,37517
rf,101,target,0.75,736,902,103,37684
rf,101,target,0.8,736,873,103,37713
rf,101,target,0.85,580,816,259,37770
rf,101,target,0.9,580,786,259,37800
rf,101,target,0.95,580,775,259,37811
rf,101,target,0.975,580,760,259,37826
rf,101,target,0.99,580,693,259,37893
rf,101,target,0.995,580,636,259,37950
rf,101,target,0.999,140,55,699,38531
xgboost,101,source_heldout,0.05,132754,2047,9572,4707
xgboost,101,source_heldout,0.1,129721,1423,12605,5331
xgboost,101,source_heldout,0.15,127373,980,14953,5774
xgboost,101,source_heldout,0.2,126177,447,16149,6307
xgboost,101,source_heldout,0.25,125823,386,16503,6368
xgboost,101,source_heldout,0.3,125480,312,16846,6442
xgboost,101,source_heldout,0.35,125251,281,17075,6473
xgboost,101,source_heldout,0.4,124983,239,17343,6515
xgboost,101,source_heldout,0.45,124752,223,17574,6531
xgboost,101,source_heldout,0.5,124417,194,17909,6560
xgboost,101,source_heldout,0.55,124218,177,18108,6577
xgboost,101,source_heldout,0.6,123928,155,18398,6599
xgboost,101,source_heldout,0.65,123537,135,18789,6619
xgboost,101,source_heldout,0.7,123228,119,19098,6635
xgboost,101,source_heldout,0.75,122867,106,19459,6648
xgboost,101,source_heldout,0.8,122587,91,19739,6663
xgboost,101,source_heldout,0.85,122350,84,19976,6670
xgboost,101,source_heldout,0.9,121742,65,20584,6689
xgboost,101,source_heldout,0.95,115145,35,27181,6719
xgboost,101,source_heldout,0.975,114635,32,27691,6722
xgboost,101,source_heldout,0.99,113198,22,29128,6732
xgboost,101,source_heldout,0.995,111336,19,30990,6735
xgboost,101,source_heldout,0.999,100484,17,41842,6737
xgboost,101,target,0.05,839,33183,0,5403
xgboost,101,target,0.1,837,32677,2,5909
xgboost,101,target,0.15,837,32559,2,6027
xgboost,101,target,0.2,836,32419,3,6167
xgboost,101,target,0.25,836,32260,3,6326
xgboost,101,target,0.3,836,31855,3,6731
xgboost,101,target,0.35,836,27075,3,11511
xgboost,101,target,0.4,831,26891,8,11695
xgboost,101,target,0.45,814,26798,25,11788
xgboost,101,target,0.5,788,26621,51,11965
xgboost,101,target,0.55,778,26351,61,12235
xgboost,101,target,0.6,766,26169,73,12417
xgboost,101,target,0.65,748,25936,91,12650
xgboost,101,target,0.7,738,25606,101,12980
xgboost,101,target,0.75,737,25450,102,13136
xgboost,101,target,0.8,586,25109,253,13477
xgboost,101,target,0.85,586,25015,253,13571
xgboost,101,target,0.9,582,22454,257,16132
xgboost,101,target,0.95,582,22375,257,16211
xgboost,101,target,0.975,582,896,257,37690
xgboost,101,target,0.99,582,835,257,37751
xgboost,101,target,0.995,582,822,257,37764
xgboost,101,target,0.999,582,641,257,37945
hgb,101,source_heldout,0.05,132632,1776,9694,4978
hgb,101,source_heldout,0.1,128537,739,13789,6015
hgb,101,source_heldout,0.15,126827,577,15499,6177
hgb,101,source_heldout,0.2,126370,526,15956,6228
hgb,101,source_heldout,0.25,126021,487,16305,6267
hgb,101,source_heldout,0.3,125755,444,16571,6310
hgb,101,source_heldout,0.35,125522,397,16804,6357
hgb,101,source_heldout,0.4,125295,362,17031,6392
hgb,101,source_heldout,0.45,125023,332,17303,6422
hgb,101,source_heldout,0.5,124430,302,17896,6452
hgb,101,source_heldout,0.55,124277,270,18049,6484
hgb,101,source_heldout,0.6,123969,237,18357,6517
hgb,101,source_heldout,0.65,123815,212,18511,6542
hgb,101,source_heldout,0.7,123604,196,18722,6558
hgb,101,source_heldout,0.75,123359,180,18967,6574
hgb,101,source_heldout,0.8,122571,157,19755,6597
hgb,101,source_heldout,0.85,122136,142,20190,6612
hgb,101,source_heldout,0.9,121097,104,21229,6650
hgb,101,source_heldout,0.95,119384,56,22942,6698
hgb,101,source_heldout,0.975,113879,38,28447,6716
hgb,101,source_heldout,0.99,112823,25,29503,6729
hgb,101,source_heldout,0.995,111633,21,30693,6733
hgb,101,source_heldout,0.999,101847,12,40479,6742
hgb,101,target,0.05,839,32906,0,5680
hgb,101,target,0.1,839,32452,0,6134
hgb,101,target,0.15,838,32264,1,6322
hgb,101,target,0.2,838,31682,1,6904
hgb,101,target,0.25,837,31303,2,7283
hgb,101,target,0.3,837,24356,2,14230
hgb,101,target,0.35,836,24219,3,14367
hgb,101,target,0.4,836,24145,3,14441
hgb,101,target,0.45,836,24076,3,14510
hgb,101,target,0.5,836,23939,3,14647
hgb,101,target,0.55,836,23877,3,14709
hgb,101,target,0.6,836,2371,3,36215
hgb,101,target,0.65,836,2306,3,36280
hgb,101,target,0.7,836,2123,3,36463
hgb,101,target,0.75,836,1979,3,36607
hgb,101,target,0.8,836,1592,3,36994
hgb,101,target,0.85,836,1187,3,37399
hgb,101,target,0.9,836,1149,3,37437
hgb,101,target,0.95,836,1009,3,37577
hgb,101,target,0.975,836,970,3,37616
hgb,101,target,0.99,787,828,52,37758
hgb,101,target,0.995,739,688,100,37898
hgb,101,target,0.999,719,649,120,37937
mlp,101,source_heldout,0.05,130786,1984,11540,4770
mlp,101,source_heldout,0.1,128416,1378,13910,5376
mlp,101,source_heldout,0.15,127723,1269,14603,5485
mlp,101,source_heldout,0.2,127277,1227,15049,5527
mlp,101,source_heldout,0.25,127016,1192,15310,5562
mlp,101,source_heldout,0.3,126596,1147,15730,5607
mlp,101,source_heldout,0.35,126218,1108,16108,5646
mlp,101,source_heldout,0.4,125863,1058,16463,5696
mlp,101,source_heldout,0.45,125588,1025,16738,5729
mlp,101,source_heldout,0.5,125257,990,17069,5764
mlp,101,source_heldout,0.55,124959,970,17367,5784
mlp,101,source_heldout,0.6,124667,939,17659,5815
mlp,101,source_heldout,0.65,124354,918,17972,5836
mlp,101,source_heldout,0.7,124044,911,18282,5843
mlp,101,source_heldout,0.75,123727,891,18599,5863
mlp,101,source_heldout,0.8,123566,881,18760,5873
mlp,101,source_heldout,0.85,123010,855,19316,5899
mlp,101,source_heldout,0.9,122710,846,19616,5908
mlp,101,source_heldout,0.95,121786,814,20540,5940
mlp,101,source_heldout,0.975,120273,781,22053,5973
mlp,101,source_heldout,0.99,114518,752,27808,6002
mlp,101,source_heldout,0.995,113097,744,29229,6010
mlp,101,source_heldout,0.999,108044,17,34282,6737
mlp,101,target,0.05,740,33066,99,5520
mlp,101,target,0.1,582,32538,257,6048
mlp,101,target,0.15,582,27439,257,11147
mlp,101,target,0.2,580,2753,259,35833
mlp,101,target,0.25,580,2227,259,36359
mlp,101,target,0.3,580,1702,259,36884
mlp,101,target,0.35,580,1583,259,37003
mlp,101,target,0.4,580,1485,259,37101
mlp,101,target,0.45,580,1423,259,37163
mlp,101,target,0.5,580,1371,259,37215
mlp,101,target,0.55,580,1297,259,37289
mlp,101,target,0.6,580,1207,259,37379
mlp,101,target,0.65,580,1144,259,37442
mlp,101,target,0.7,580,1096,259,37490
mlp,101,target,0.75,580,1061,259,37525
mlp,101,target,0.8,580,1037,259,37549
mlp,101,target,0.85,580,968,259,37618
mlp,101,target,0.9,580,952,259,37634
mlp,101,target,0.95,580,936,259,37650
mlp,101,target,0.975,580,755,259,37831
mlp,101,target,0.99,580,736,259,37850
mlp,101,target,0.995,580,724,259,37862
mlp,101,target,0.999,580,710,259,37876
majority,102,source_heldout,0.05,149939,7237,0,0
majority,102,source_heldout,0.1,149939,7237,0,0
majority,102,source_heldout,0.15,149939,7237,0,0
majority,102,source_heldout,0.2,149939,7237,0,0
majority,102,source_heldout,0.25,149939,7237,0,0
majority,102,source_heldout,0.3,149939,7237,0,0
majority,102,source_heldout,0.35,149939,7237,0,0
majority,102,source_heldout,0.4,149939,7237,0,0
majority,102,source_heldout,0.45,149939,7237,0,0
majority,102,source_heldout,0.5,149939,7237,0,0
majority,102,source_heldout,0.55,149939,7237,0,0
majority,102,source_heldout,0.6,149939,7237,0,0
majority,102,source_heldout,0.65,149939,7237,0,0
majority,102,source_heldout,0.7,149939,7237,0,0
majority,102,source_heldout,0.75,149939,7237,0,0
majority,102,source_heldout,0.8,149939,7237,0,0
majority,102,source_heldout,0.85,149939,7237,0,0
majority,102,source_heldout,0.9,149939,7237,0,0
majority,102,source_heldout,0.95,149939,7237,0,0
majority,102,source_heldout,0.975,149939,7237,0,0
majority,102,source_heldout,0.99,149939,7237,0,0
majority,102,source_heldout,0.995,149939,7237,0,0
majority,102,source_heldout,0.999,149939,7237,0,0
majority,102,target,0.05,839,38586,0,0
majority,102,target,0.1,839,38586,0,0
majority,102,target,0.15,839,38586,0,0
majority,102,target,0.2,839,38586,0,0
majority,102,target,0.25,839,38586,0,0
majority,102,target,0.3,839,38586,0,0
majority,102,target,0.35,839,38586,0,0
majority,102,target,0.4,839,38586,0,0
majority,102,target,0.45,839,38586,0,0
majority,102,target,0.5,839,38586,0,0
majority,102,target,0.55,839,38586,0,0
majority,102,target,0.6,839,38586,0,0
majority,102,target,0.65,839,38586,0,0
majority,102,target,0.7,839,38586,0,0
majority,102,target,0.75,839,38586,0,0
majority,102,target,0.8,839,38586,0,0
majority,102,target,0.85,839,38586,0,0
majority,102,target,0.9,839,38586,0,0
majority,102,target,0.95,839,38586,0,0
majority,102,target,0.975,839,38586,0,0
majority,102,target,0.99,839,38586,0,0
majority,102,target,0.995,839,38586,0,0
majority,102,target,0.999,839,38586,0,0
stratified,102,source_heldout,0.05,140786,6754,9153,483
stratified,102,source_heldout,0.1,140786,6754,9153,483
stratified,102,source_heldout,0.15,140786,6754,9153,483
stratified,102,source_heldout,0.2,140786,6754,9153,483
stratified,102,source_heldout,0.25,140786,6754,9153,483
stratified,102,source_heldout,0.3,140786,6754,9153,483
stratified,102,source_heldout,0.35,140786,6754,9153,483
stratified,102,source_heldout,0.4,140786,6754,9153,483
stratified,102,source_heldout,0.45,140786,6754,9153,483
stratified,102,source_heldout,0.5,140786,6754,9153,483
stratified,102,source_heldout,0.55,140786,6754,9153,483
stratified,102,source_heldout,0.6,140786,6754,9153,483
stratified,102,source_heldout,0.65,140786,6754,9153,483
stratified,102,source_heldout,0.7,140786,6754,9153,483
stratified,102,source_heldout,0.75,140786,6754,9153,483
stratified,102,source_heldout,0.8,140786,6754,9153,483
stratified,102,source_heldout,0.85,140786,6754,9153,483
stratified,102,source_heldout,0.9,140786,6754,9153,483
stratified,102,source_heldout,0.95,140786,6754,9153,483
stratified,102,source_heldout,0.975,140786,6754,9153,483
stratified,102,source_heldout,0.99,140786,6754,9153,483
stratified,102,source_heldout,0.995,140786,6754,9153,483
stratified,102,source_heldout,0.999,140786,6754,9153,483
stratified,102,target,0.05,786,36234,53,2352
stratified,102,target,0.1,786,36234,53,2352
stratified,102,target,0.15,786,36234,53,2352
stratified,102,target,0.2,786,36234,53,2352
stratified,102,target,0.25,786,36234,53,2352
stratified,102,target,0.3,786,36234,53,2352
stratified,102,target,0.35,786,36234,53,2352
stratified,102,target,0.4,786,36234,53,2352
stratified,102,target,0.45,786,36234,53,2352
stratified,102,target,0.5,786,36234,53,2352
stratified,102,target,0.55,786,36234,53,2352
stratified,102,target,0.6,786,36234,53,2352
stratified,102,target,0.65,786,36234,53,2352
stratified,102,target,0.7,786,36234,53,2352
stratified,102,target,0.75,786,36234,53,2352
stratified,102,target,0.8,786,36234,53,2352
stratified,102,target,0.85,786,36234,53,2352
stratified,102,target,0.9,786,36234,53,2352
stratified,102,target,0.95,786,36234,53,2352
stratified,102,target,0.975,786,36234,53,2352
stratified,102,target,0.99,786,36234,53,2352
stratified,102,target,0.995,786,36234,53,2352
stratified,102,target,0.999,786,36234,53,2352
logreg,102,source_heldout,0.05,148583,4524,1356,2713
logreg,102,source_heldout,0.1,147849,4213,2090,3024
logreg,102,source_heldout,0.15,144190,3833,5749,3404
logreg,102,source_heldout,0.2,142625,3204,7314,4033
logreg,102,source_heldout,0.25,142153,2928,7786,4309
logreg,102,source_heldout,0.3,140641,2766,9298,4471
logreg,102,source_heldout,0.35,140136,2589,9803,4648
logreg,102,source_heldout,0.4,137659,1560,12280,5677
logreg,102,source_heldout,0.45,135812,1470,14127,5767
logreg,102,source_heldout,0.5,133974,1415,15965,5822
logreg,102,source_heldout,0.55,103671,1372,46268,5865
logreg,102,source_heldout,0.6,101397,1306,48542,5931
logreg,102,source_heldout,0.65,98918,1211,51021,6026
logreg,102,source_heldout,0.7,98041,1091,51898,6146
logreg,102,source_heldout,0.75,94242,973,55697,6264
logreg,102,source_heldout,0.8,82535,843,67404,6394
logreg,102,source_heldout,0.85,81594,815,68345,6422
logreg,102,source_heldout,0.9,80016,745,69923,6492
logreg,102,source_heldout,0.95,76044,22,73895,7215
logreg,102,source_heldout,0.975,22867,11,127072,7226
logreg,102,source_heldout,0.99,14331,9,135608,7228
logreg,102,source_heldout,0.995,7277,8,142662,7229
logreg,102,source_heldout,0.999,5890,8,144049,7229
logreg,102,target,0.05,837,37778,2,808
logreg,102,target,0.1,739,36881,100,1705
logreg,102,target,0.15,738,31551,101,7035
logreg,102,target,0.2,738,30903,101,7683
logreg,102,target,0.25,738,30645,101,7941
logreg,102,target,0.3,738,30529,101,8057
logreg,102,target,0.35,583,30484,256,8102
logreg,102,target,0.4,582,30439,257,8147
logreg,102,target,0.45,582,29977,257,8609
logreg,102,target,0.5,582,29857,257,8729
logreg,102,target,0.55,582,29843,257,8743
logreg,102,target,0.6,582,29708,257,8878
logreg,102,target,0.65,580,1422,259,37164
logreg,102,target,0.7,580,1405,259,37181
logreg,102,target,0.75,580,1391,259,37195
logreg,102,target,0.8,580,1367,259,37219
logreg,102,target,0.85,580,1364,259,37222
logreg,102,target,0.9,580,1193,259,37393
logreg,102,target,0.95,580,673,259,37913
logreg,102,target,0.975,0,15,839,38571
logreg,102,target,0.99,0,15,839,38571
logreg,102,target,0.995,0,1,839,38585
logreg,102,target,0.999,0,1,839,38585
tree,102,source_heldout,0.05,115369,3741,34570,3496
tree,102,source_heldout,0.1,113213,3261,36726,3976
tree,102,source_heldout,0.15,111555,2621,38384,4616
tree,102,source_heldout,0.2,108718,2459,41221,4778
tree,102,source_heldout,0.25,108128,2437,41811,4800
tree,102,source_heldout,0.3,108101,2437,41838,4800
tree,102,source_heldout,0.35,108079,2429,41860,4808
tree,102,source_heldout,0.4,108052,2424,41887,4813
tree,102,source_heldout,0.45,108052,2424,41887,4813
tree,102,source_heldout,0.5,108052,2424,41887,4813
tree,102,source_heldout,0.55,108043,2418,41896,4819
tree,102,source_heldout,0.6,107938,2397,42001,4840
tree,102,source_heldout,0.65,107938,2397,42001,4840
tree,102,source_heldout,0.7,107932,2397,42007,4840
tree,102,source_heldout,0.75,107932,2397,42007,4840
tree,102,source_heldout,0.8,107754,2389,42185,4848
tree,102,source_heldout,0.85,107754,2389,42185,4848
tree,102,source_heldout,0.9,107754,2389,42185,4848
tree,102,source_heldout,0.95,105886,2313,44053,4924
tree,102,source_heldout,0.975,105886,2313,44053,4924
tree,102,source_heldout,0.99,105886,2313,44053,4924
tree,102,source_heldout,0.995,105886,2313,44053,4924
tree,102,source_heldout,0.999,102981,2266,46958,4971
tree,102,target,0.05,839,32190,0,6396
tree,102,target,0.1,839,32070,0,6516
tree,102,target,0.15,839,31449,0,7137
tree,102,target,0.2,839,31449,0,7137
tree,102,target,0.25,839,31449,0,7137
tree,102,target,0.3,839,31449,0,7137
tree,102,target,0.35,839,31449,0,7137
tree,102,target,0.4,839,31445,0,7141
tree,102,target,0.45,839,31445,0,7141
tree,102,target,0.5,839,31445,0,7141
tree,102,target,0.55,839,31445,0,7141
tree,102,target,0.6,839,31445,0,7141
tree,102,target,0.65,839,31445,0,7141
tree,102,target,0.7,839,31445,0,7141
tree,102,target,0.75,839,31445,0,7141
tree,102,target,0.8,839,31445,0,7141
tree,102,target,0.85,839,31445,0,7141
tree,102,target,0.9,839,31445,0,7141
tree,102,target,0.95,839,31310,0,7276
tree,102,target,0.975,839,31310,0,7276
tree,102,target,0.99,839,31310,0,7276
tree,102,target,0.995,839,31310,0,7276
tree,102,target,0.999,839,31127,0,7459
rf,102,source_heldout,0.05,149783,4645,156,2592
rf,102,source_heldout,0.1,149595,4419,344,2818
rf,102,source_heldout,0.15,149353,4163,586,3074
rf,102,source_heldout,0.2,149014,3932,925,3305
rf,102,source_heldout,0.25,147725,3654,2214,3583
rf,102,source_heldout,0.3,147294,3473,2645,3764
rf,102,source_heldout,0.35,146832,3292,3107,3945
rf,102,source_heldout,0.4,146437,3164,3502,4073
rf,102,source_heldout,0.45,145969,2977,3970,4260
rf,102,source_heldout,0.5,145580,2865,4359,4372
rf,102,source_heldout,0.55,144923,2741,5016,4496
rf,102,source_heldout,0.6,144019,2596,5920,4641
rf,102,source_heldout,0.65,141533,2428,8406,4809
rf,102,source_heldout,0.7,137692,1523,12247,5714
rf,102,source_heldout,0.75,133329,622,16610,6615
rf,102,source_heldout,0.8,114916,498,35023,6739
rf,102,source_heldout,0.85,100621,373,49318,6864
rf,102,source_heldout,0.9,94450,262,55489,6975
rf,102,source_heldout,0.95,92106,181,57833,7056
rf,102,source_heldout,0.975,90904,121,59035,7116
rf,102,source_heldout,0.99,86969,74,62970,7163
rf,102,source_heldout,0.995,85821,58,64118,7179
rf,102,source_heldout,0.999,82508,20,67431,7217
rf,102,target,0.05,839,38571,0,15
rf,102,target,0.1,839,38485,0,101
