model,split_seed,domain,tau,tp,fp,fn,tn
rf,105,source_heldout,0.99,83133,0,5965,99
rf,105,source_heldout,0.995,81989,0,7109,99
rf,105,source_heldout,0.999,70898,0,18200,99
rf,105,target,0.05,712923,475972,25230,1764
rf,105,target,0.1,698171,474411,39982,3325
rf,105,target,0.15,695020,451112,43133,26624
rf,105,target,0.2,657240,448768,80913,28968
rf,105,target,0.25,656445,441511,81708,36225
rf,105,target,0.3,182929,149335,555224,328401
rf,105,target,0.35,179144,139424,559009,338312
rf,105,target,0.4,178122,138022,560031,339714
rf,105,target,0.45,173524,136684,564629,341052
rf,105,target,0.5,169116,134837,569037,342899
rf,105,target,0.55,168909,134393,569244,343343
rf,105,target,0.6,168048,129264,570105,348472
rf,105,target,0.65,165693,128948,572460,348788
rf,105,target,0.7,160326,125533,577827,352203
rf,105,target,0.75,144953,123467,593200,354269
rf,105,target,0.8,71040,120613,667113,357123
rf,105,target,0.85,50291,120048,687862,357688
rf,105,target,0.9,46938,119640,691215,358096
rf,105,target,0.95,7358,4798,730795,472938
rf,105,target,0.975,1548,50,736605,477686
rf,105,target,0.99,1177,0,736976,477736
rf,105,target,0.995,1,0,738152,477736
rf,105,target,0.999,0,0,738153,477736
xgboost,105,source_heldout,0.05,89080,98,18,1
xgboost,105,source_heldout,0.1,89055,88,43,11
xgboost,105,source_heldout,0.15,88932,50,166,49
xgboost,105,source_heldout,0.2,88835,22,263,77
xgboost,105,source_heldout,0.25,88811,13,287,86
xgboost,105,source_heldout,0.3,88778,7,320,92
xgboost,105,source_heldout,0.35,88762,7,336,92
xgboost,105,source_heldout,0.4,88751,7,347,92
xgboost,105,source_heldout,0.45,88737,7,361,92
xgboost,105,source_heldout,0.5,88724,7,374,92
xgboost,105,source_heldout,0.55,88707,7,391,92
xgboost,105,source_heldout,0.6,88696,7,402,92
xgboost,105,source_heldout,0.65,88676,7,422,92
xgboost,105,source_heldout,0.7,88649,7,449,92
xgboost,105,source_heldout,0.75,88634,7,464,92
xgboost,105,source_heldout,0.8,87978,3,1120,96
xgboost,105,source_heldout,0.85,87889,3,1209,96
xgboost,105,source_heldout,0.9,87469,3,1629,96
xgboost,105,source_heldout,0.95,86110,3,2988,96
xgboost,105,source_heldout,0.975,85034,3,4064,96
xgboost,105,source_heldout,0.99,83655,3,5443,96
xgboost,105,source_heldout,0.995,80655,0,8443,99
xgboost,105,source_heldout,0.999,74788,0,14310,99
xgboost,105,target,0.05,691279,446110,46874,31626
xgboost,105,target,0.1,688308,415811,49845,61925
xgboost,105,target,0.15,683850,411073,54303,66663
xgboost,105,target,0.2,209990,127869,528163,349867
xgboost,105,target,0.25,164995,124000,573158,353736
xgboost,105,target,0.3,164426,123108,573727,354628
xgboost,105,target,0.35,104661,121913,633492,355823
xgboost,105,target,0.4,97771,121459,640382,356277
xgboost,105,target,0.45,94653,120978,643500,356758
xgboost,105,target,0.5,90392,120751,647761,356985
xgboost,105,target,0.55,84991,12705,653162,465031
xgboost,105,target,0.6,64424,12417,673729,465319
xgboost,105,target,0.65,61795,12292,676358,465444
xgboost,105,target,0.7,52133,12197,686020,465539
xgboost,105,target,0.75,50810,12021,687343,465715
xgboost,105,target,0.8,50282,11871,687871,465865
xgboost,105,target,0.85,12916,777,725237,476959
xgboost,105,target,0.9,5070,714,733083,477022
xgboost,105,target,0.95,36,21,738117,477715
xgboost,105,target,0.975,5,10,738148,477726
xgboost,105,target,0.99,1,5,738152,477731
xgboost,105,target,0.995,0,2,738153,477734
xgboost,105,target,0.999,0,0,738153,477736
hgb,105,source_heldout,0.05,89079,98,19,1
hgb,105,source_heldout,0.1,89030,87,68,12
hgb,105,source_heldout,0.15,88956,59,142,40
hgb,105,source_heldout,0.2,88856,28,242,71
hgb,105,source_heldout,0.25,88810,20,288,79
hgb,105,source_heldout,0.3,88791,15,307,84
hgb,105,source_heldout,0.35,88784,15,314,84
hgb,105,source_heldout,0.4,88751,9,347,90
hgb,105,source_heldout,0.45,88745,9,353,90
hgb,105,source_heldout,0.5,88730,9,368,90
hgb,105,source_heldout,0.55,88704,9,394,90
hgb,105,source_heldout,0.6,88695,9,403,90
hgb,105,source_heldout,0.65,88677,9,421,90
hgb,105,source_heldout,0.7,88638,9,460,90
hgb,105,source_heldout,0.75,87980,9,1118,90
hgb,105,source_heldout,0.8,87912,9,1186,90
hgb,105,source_heldout,0.85,87758,5,1340,94
hgb,105,source_heldout,0.9,87330,5,1768,94
hgb,105,source_heldout,0.95,86177,5,2921,94
hgb,105,source_heldout,0.975,83643,0,5455,99
hgb,105,source_heldout,0.99,82301,0,6797,99
hgb,105,source_heldout,0.995,82137,0,6961,99
hgb,105,source_heldout,0.999,74550,0,14548,99
hgb,105,target,0.05,692194,452834,45959,24902
hgb,105,target,0.1,645046,415196,93107,62540
hgb,105,target,0.15,639739,410437,98414,67299
hgb,105,target,0.2,618399,408870,119754,68866
hgb,105,target,0.25,141741,123610,596412,354126
hgb,105,target,0.3,116873,123383,621280,354353
hgb,105,target,0.35,80347,122467,657806,355269
hgb,105,target,0.4,77508,122342,660645,355394
hgb,105,target,0.45,77299,121577,660854,356159
hgb,105,target,0.5,75032,121323,663121,356413
hgb,105,target,0.55,64109,121158,674044,356578
hgb,105,target,0.6,63799,121038,674354,356698
hgb,105,target,0.65,46707,120472,691446,357264
hgb,105,target,0.7,43715,12137,694438,465599
hgb,105,target,0.75,39853,12027,698300,465709
hgb,105,target,0.8,38959,11710,699194,466026
hgb,105,target,0.85,37868,7221,700285,470515
hgb,105,target,0.9,14483,184,723670,477552
hgb,105,target,0.95,9099,60,729054,477676
hgb,105,target,0.975,4157,9,733996,477727
hgb,105,target,0.99,7,8,738146,477728
hgb,105,target,0.995,0,4,738153,477732
hgb,105,target,0.999,0,1,738153,477735
mlp,105,source_heldout,0.05,89078,99,20,0
mlp,105,source_heldout,0.1,89050,99,48,0
mlp,105,source_heldout,0.15,88910,63,188,36
mlp,105,source_heldout,0.2,88776,19,322,80
mlp,105,source_heldout,0.25,88755,18,343,81
mlp,105,source_heldout,0.3,88745,18,353,81
mlp,105,source_heldout,0.35,88730,18,368,81
mlp,105,source_heldout,0.4,88723,15,375,84
mlp,105,source_heldout,0.45,88701,15,397,84
mlp,105,source_heldout,0.5,88664,8,434,91
mlp,105,source_heldout,0.55,88653,8,445,91
mlp,105,source_heldout,0.6,88624,8,474,91
mlp,105,source_heldout,0.65,88549,8,549,91
mlp,105,source_heldout,0.7,87926,8,1172,91
mlp,105,source_heldout,0.75,87892,8,1206,91
mlp,105,source_heldout,0.8,87835,8,1263,91
mlp,105,source_heldout,0.85,87537,5,1561,94
mlp,105,source_heldout,0.9,85840,5,3258,94
mlp,105,source_heldout,0.95,83510,5,5588,94
mlp,105,source_heldout,0.975,81045,3,8053,96
mlp,105,source_heldout,0.99,78432,3,10666,96
mlp,105,source_heldout,0.995,77178,0,11920,99
mlp,105,source_heldout,0.999,59103,0,29995,99
mlp,105,target,0.05,692384,457490,45769,20246
mlp,105,target,0.1,686271,451740,51882,25996
mlp,105,target,0.15,675441,447168,62712,30568
mlp,105,target,0.2,651873,418455,86280,59281
mlp,105,target,0.25,117235,136182,620918,341554
mlp,105,target,0.3,92952,21534,645201,456202
mlp,105,target,0.35,90250,21250,647903,456486
mlp,105,target,0.4,68335,21104,669818,456632
mlp,105,target,0.45,68232,21061,669921,456675
mlp,105,target,0.5,21873,13721,716280,464015
mlp,105,target,0.55,21238,10662,716915,467074
mlp,105,target,0.6,21050,10377,717103,467359
mlp,105,target,0.65,20958,6255,717195,471481
mlp,105,target,0.7,18301,6021,719852,471715
mlp,105,target,0.75,18012,5201,720141,472535
mlp,105,target,0.8,12827,1850,725326,475886
mlp,105,target,0.85,8882,1273,729271,476463
mlp,105,target,0.9,6432,725,731721,477011
mlp,105,target,0.95,6231,294,731922,477442
mlp,105,target,0.975,5588,239,732565,477497
mlp,105,target,0.99,3414,108,734739,477628
mlp,105,target,0.995,1408,63,736745,477673
mlp,105,target,0.999,7,1,738146,477735
majority,106,source_heldout,0.05,84344,3451,0,0
majority,106,source_heldout,0.1,84344,3451,0,0
majority,106,source_heldout,0.15,84344,3451,0,0
majority,106,source_heldout,0.2,84344,3451,0,0
majority,106,source_heldout,0.25,84344,3451,0,0
majority,106,source_heldout,0.3,84344,3451,0,0
majority,106,source_heldout,0.35,84344,3451,0,0
majority,106,source_heldout,0.4,84344,3451,0,0
majority,106,source_heldout,0.45,84344,3451,0,0
majority,106,source_heldout,0.5,84344,3451,0,0
majority,106,source_heldout,0.55,84344,3451,0,0
majority,106,source_heldout,0.6,84344,3451,0,0
majority,106,source_heldout,0.65,84344,3451,0,0
majority,106,source_heldout,0.7,84344,3451,0,0
majority,106,source_heldout,0.75,84344,3451,0,0
majority,106,source_heldout,0.8,84344,3451,0,0
majority,106,source_heldout,0.85,84344,3451,0,0
majority,106,source_heldout,0.9,84344,3451,0,0
majority,106,source_heldout,0.95,84344,3451,0,0
majority,106,source_heldout,0.975,84344,3451,0,0
majority,106,source_heldout,0.99,84344,3451,0,0
majority,106,source_heldout,0.995,84344,3451,0,0
majority,106,source_heldout,0.999,84344,3451,0,0
majority,106,target,0.05,738153,477736,0,0
majority,106,target,0.1,738153,477736,0,0
majority,106,target,0.15,738153,477736,0,0
majority,106,target,0.2,738153,477736,0,0
majority,106,target,0.25,738153,477736,0,0
majority,106,target,0.3,738153,477736,0,0
majority,106,target,0.35,738153,477736,0,0
majority,106,target,0.4,738153,477736,0,0
majority,106,target,0.45,738153,477736,0,0
majority,106,target,0.5,738153,477736,0,0
majority,106,target,0.55,738153,477736,0,0
majority,106,target,0.6,738153,477736,0,0
majority,106,target,0.65,738153,477736,0,0
majority,106,target,0.7,738153,477736,0,0
majority,106,target,0.75,738153,477736,0,0
majority,106,target,0.8,738153,477736,0,0
majority,106,target,0.85,738153,477736,0,0
majority,106,target,0.9,738153,477736,0,0
majority,106,target,0.95,738153,477736,0,0
majority,106,target,0.975,738153,477736,0,0
majority,106,target,0.99,738153,477736,0,0
majority,106,target,0.995,738153,477736,0,0
majority,106,target,0.999,738153,477736,0,0
stratified,106,source_heldout,0.05,79262,3263,5082,188
stratified,106,source_heldout,0.1,79262,3263,5082,188
stratified,106,source_heldout,0.15,79262,3263,5082,188
stratified,106,source_heldout,0.2,79262,3263,5082,188
stratified,106,source_heldout,0.25,79262,3263,5082,188
stratified,106,source_heldout,0.3,79262,3263,5082,188
stratified,106,source_heldout,0.35,79262,3263,5082,188
stratified,106,source_heldout,0.4,79262,3263,5082,188
stratified,106,source_heldout,0.45,79262,3263,5082,188
stratified,106,source_heldout,0.5,79262,3263,5082,188
stratified,106,source_heldout,0.55,79262,3263,5082,188
stratified,106,source_heldout,0.6,79262,3263,5082,188
stratified,106,source_heldout,0.65,79262,3263,5082,188
stratified,106,source_heldout,0.7,79262,3263,5082,188
stratified,106,source_heldout,0.75,79262,3263,5082,188
stratified,106,source_heldout,0.8,79262,3263,5082,188
stratified,106,source_heldout,0.85,79262,3263,5082,188
stratified,106,source_heldout,0.9,79262,3263,5082,188
stratified,106,source_heldout,0.95,79262,3263,5082,188
stratified,106,source_heldout,0.975,79262,3263,5082,188
stratified,106,source_heldout,0.99,79262,3263,5082,188
stratified,106,source_heldout,0.995,79262,3263,5082,188
stratified,106,source_heldout,0.999,79262,3263,5082,188
stratified,106,target,0.05,693937,449038,44216,28698
stratified,106,target,0.1,693937,449038,44216,28698
stratified,106,target,0.15,693937,449038,44216,28698
stratified,106,target,0.2,693937,449038,44216,28698
stratified,106,target,0.25,693937,449038,44216,28698
stratified,106,target,0.3,693937,449038,44216,28698
stratified,106,target,0.35,693937,449038,44216,28698
stratified,106,target,0.4,693937,449038,44216,28698
stratified,106,target,0.45,693937,449038,44216,28698
stratified,106,target,0.5,693937,449038,44216,28698
stratified,106,target,0.55,693937,449038,44216,28698
stratified,106,target,0.6,693937,449038,44216,28698
stratified,106,target,0.65,693937,449038,44216,28698
stratified,106,target,0.7,693937,449038,44216,28698
stratified,106,target,0.75,693937,449038,44216,28698
stratified,106,target,0.8,693937,449038,44216,28698
stratified,106,target,0.85,693937,449038,44216,28698
stratified,106,target,0.9,693937,449038,44216,28698
stratified,106,target,0.95,693937,449038,44216,28698
stratified,106,target,0.975,693937,449038,44216,28698
stratified,106,target,0.99,693937,449038,44216,28698
stratified,106,target,0.995,693937,449038,44216,28698
stratified,106,target,0.999,693937,449038,44216,28698
logreg,106,source_heldout,0.05,84210,3359,134,92
logreg,106,source_heldout,0.1,83600,3036,744,415
logreg,106,source_heldout,0.15,82145,1988,2199,1463
logreg,106,source_heldout,0.2,81983,1874,2361,1577
logreg,106,source_heldout,0.25,81600,1484,2744,1967
logreg,106,source_heldout,0.3,80884,1243,3460,2208
logreg,106,source_heldout,0.35,79687,1182,4657,2269
logreg,106,source_heldout,0.4,76553,1144,7791,2307
logreg,106,source_heldout,0.45,76297,1114,8047,2337
logreg,106,source_heldout,0.5,76126,1085,8218,2366
logreg,106,source_heldout,0.55,75935,1054,8409,2397
logreg,106,source_heldout,0.6,75684,1017,8660,2434
logreg,106,source_heldout,0.65,70877,1002,13467,2449
logreg,106,source_heldout,0.7,55765,950,28579,2501
logreg,106,source_heldout,0.75,55138,727,29206,2724
logreg,106,source_heldout,0.8,53195,372,31149,3079
logreg,106,source_heldout,0.85,46506,113,37838,3338
logreg,106,source_heldout,0.9,14597,30,69747,3421
logreg,106,source_heldout,0.95,5644,30,78700,3421
logreg,106,source_heldout,0.975,5513,30,78831,3421
logreg,106,source_heldout,0.99,0,0,84344,3451
logreg,106,source_heldout,0.995,0,0,84344,3451
logreg,106,source_heldout,0.999,0,0,84344,3451
logreg,106,target,0.05,679828,444735,58325,33001
logreg,106,target,0.1,666630,436949,71523,40787
logreg,106,target,0.15,660366,412117,77787,65619
logreg,106,target,0.2,656022,411397,82131,66339
logreg,106,target,0.25,654471,410194,83682,67542
logreg,106,target,0.3,653606,409624,84547,68112
logreg,106,target,0.35,651855,408832,86298,68904
logreg,106,target,0.4,649387,408555,88766,69181
logreg,106,target,0.45,646567,408080,91586,69656
logreg,106,target,0.5,645510,407746,92643,69990
logreg,106,target,0.55,644879,407347,93274,70389
logreg,106,target,0.6,631442,406817,106711,70919
logreg,106,target,0.65,614608,406710,123545,71026
logreg,106,target,0.7,607124,406132,131029,71604
logreg,106,target,0.75,599985,404422,138168,73314
logreg,106,target,0.8,539642,403320,198511,74416
logreg,106,target,0.85,531176,288587,206977,189149
logreg,106,target,0.9,58272,7052,679881,470684
logreg,106,target,0.95,58272,7021,679881,470715
logreg,106,target,0.975,1469,13,736684,477723
logreg,106,target,0.99,0,0,738153,477736
logreg,106,target,0.995,0,0,738153,477736
logreg,106,target,0.999,0,0,738153,477736
tree,106,source_heldout,0.05,83464,2222,880,1229
tree,106,source_heldout,0.1,82255,1544,2089,1907
tree,106,source_heldout,0.15,78715,1263,5629,2188
tree,106,source_heldout,0.2,78594,1244,5750,2207
tree,106,source_heldout,0.25,78569,1234,5775,2217
tree,106,source_heldout,0.3,78325,1179,6019,2272
tree,106,source_heldout,0.35,77965,1135,6379,2316
tree,106,source_heldout,0.4,77775,1127,6569,2324
tree,106,source_heldout,0.45,77739,1126,6605,2325
tree,106,source_heldout,0.5,77714,1124,6630,2327
tree,106,source_heldout,0.55,77235,1096,7109,2355
tree,106,source_heldout,0.6,76649,1071,7695,2380
tree,106,source_heldout,0.65,76455,1032,7889,2419
tree,106,source_heldout,0.7,76317,1031,8027,2420
tree,106,source_heldout,0.75,76312,1031,8032,2420
tree,106,source_heldout,0.8,75373,1024,8971,2427
tree,106,source_heldout,0.85,75373,1024,8971,2427
tree,106,source_heldout,0.9,75165,1021,9179,2430
tree,106,source_heldout,0.95,74342,998,10002,2453
tree,106,source_heldout,0.975,73746,995,10598,2456
tree,106,source_heldout,0.99,73272,994,11072,2457
tree,106,source_heldout,0.995,73272,994,11072,2457
tree,106,source_heldout,0.999,73272,994,11072,2457
tree,106,target,0.05,634666,343450,103487,134286
tree,106,target,0.1,633380,336882,104773,140854
tree,106,target,0.15,101200,29767,636953,447969
tree,106,target,0.2,100844,29453,637309,448283
tree,106,target,0.25,100844,29318,637309,448418
tree,106,target,0.3,100844,29316,637309,448420
tree,106,target,0.35,100817,29299,637336,448437
tree,106,target,0.4,100812,29299,637341,448437
tree,106,target,0.45,100812,29298,637341,448438
tree,106,target,0.5,100812,29295,637341,448441
tree,106,target,0.55,100812,29295,637341,448441
tree,106,target,0.6,100812,29295,637341,448441
tree,106,target,0.65,80851,22537,657302,455199
tree,106,target,0.7,80851,21600,657302,456136
tree,106,target,0.75,80851,21600,657302,456136
tree,106,target,0.8,79837,14778,658316,462958
tree,106,target,0.85,79837,14778,658316,462958
tree,106,target,0.9,79837,14778,658316,462958
tree,106,target,0.95,79836,14778,658317,462958
tree,106,target,0.975,79835,14760,658318,462976
tree,106,target,0.99,79835,14760,658318,462976
tree,106,target,0.995,79835,14760,658318,462976
tree,106,target,0.999,79835,14760,658318,462976
rf,106,source_heldout,0.05,84271,2724,73,727
rf,106,source_heldout,0.1,83778,2383,566,1068
rf,106,source_heldout,0.15,80159,2036,4185,1415
rf,106,source_heldout,0.2,79761,1728,4583,1723
rf,106,source_heldout,0.25,79648,1679,4696,1772
rf,106,source_heldout,0.3,79571,1611,4773,1840
rf,106,source_heldout,0.35,78822,1371,5522,2080
rf,106,source_heldout,0.4,78661,1273,5683,2178
rf,106,source_heldout,0.45,78298,1191,6046,2260
rf,106,source_heldout,0.5,78059,1124,6285,2327
rf,106,source_heldout,0.55,77518,1091,6826,2360
rf,106,source_heldout,0.6,77167,1060,7177,2391
rf,106,source_heldout,0.65,75851,528,8493,2923
rf,106,source_heldout,0.7,75720,251,8624,3200
rf,106,source_heldout,0.75,75467,201,8877,3250
rf,106,source_heldout,0.8,74561,187,9783,3264
rf,106,source_heldout,0.85,74242,136,10102,3315
rf,106,source_heldout,0.9,72622,126,11722,3325
rf,106,source_heldout,0.95,71464,75,12880,3376
rf,106,source_heldout,0.975,70594,25,13750,3426
rf,106,source_heldout,0.99,66673,22,17671,3429
rf,106,source_heldout,0.995,66411,21,17933,3430
rf,106,source_heldout,0.999,64448,21,19896,3430
rf,106,target,0.05,726579,476099,11574,1637
rf,106,target,0.1,683164,367282,54989,110454
rf,106,target,0.15,196987,84830,541166,392906
rf,106,target,0.2,188999,83025,549154,394711
rf,106,target,0.25,164844,80946,573309,396790
rf,106,target,0.3,163626,76059,574527,401677
rf,106,target,0.35,162609,69285,575544,408451
rf,106,target,0.4,161526,63924,576627,413812
rf,106,target,0.45,159414,58858,578739,418878
rf,106,target,0.5,158773,57193,579380,420543
rf,106,target,0.55,158237,46901,579916,430835
rf,106,target,0.6,154794,40346,583359,437390
rf,106,target,0.65,149870,16699,588283,461037
rf,106,target,0.7,123099,14285,615054,463451
rf,106,target,0.75,76552,13271,661601,464465
rf,106,target,0.8,69252,8790,668901,468946
rf,106,target,0.85,45181,1934,692972,475802
rf,106,target,0.9,28357,1772,709796,475964
rf,106,target,0.95,3146,1230,735007,476506
rf,106,target,0.975,1587,60,736566,477676
rf,106,target,0.99,37,37,738116,477699
rf,106,target,0.995,19,0,738134,477736
rf,106,target,0.999,19,0,738134,477736
xgboost,106,source_heldout,0.05,84040,2267,304,1184
xgboost,106,source_heldout,0.1,82054,1070,2290,2381
xgboost,106,source_heldout,0.15,80754,652,3590,2799
xgboost,106,source_heldout,0.2,77871,502,6473,2949
xgboost,106,source_heldout,0.25,77692,398,6652,3053
xgboost,106,source_heldout,0.3,77564,367,6780,3084
xgboost,106,source_heldout,0.35,77147,288,7197,3163
xgboost,106,source_heldout,0.4,76905,259,7439,3192
xgboost,106,source_heldout,0.45,76648,222,7696,3229
xgboost,106,source_heldout,0.5,76465,207,7879,3244
xgboost,106,source_heldout,0.55,75901,166,8443,3285
xgboost,106,source_heldout,0.6,75490,145,8854,3306
xgboost,106,source_heldout,0.65,75341,131,9003,3320
xgboost,106,source_heldout,0.7,75207,122,9137,3329
xgboost,106,source_heldout,0.75,74917,95,9427,3356
xgboost,106,source_heldout,0.8,74050,88,10294,3363
xgboost,106,source_heldout,0.85,73763,47,10581,3404
xgboost,106,source_heldout,0.9,73337,36,11007,3415
xgboost,106,source_heldout,0.95,71853,8,12491,3443
xgboost,106,source_heldout,0.975,70706,4,13638,3447
xgboost,106,source_heldout,0.99,69624,1,14720,3450
xgboost,106,source_heldout,0.995,69332,0,15012,3451
xgboost,106,source_heldout,0.999,63006,0,21338,3451
xgboost,106,target,0.05,692242,446089,45911,31647
xgboost,106,target,0.1,652078,416906,86075,60830
xgboost,106,target,0.15,156217,21228,581936,456508
xgboost,106,target,0.2,154774,17108,583379,460628
xgboost,106,target,0.25,150542,16216,587611,461520
xgboost,106,target,0.3,84482,14521,653671,463215
xgboost,106,target,0.35,81373,14024,656780,463712
xgboost,106,target,0.4,79377,13679,658776,464057
xgboost,106,target,0.45,55740,6822,682413,470914
xgboost,106,target,0.5,52542,6639,685611,471097
xgboost,106,target,0.55,50304,6210,687849,471526
xgboost,106,target,0.6,49250,5990,688903,471746
xgboost,106,target,0.65,31877,5437,706276,472299
xgboost,106,target,0.7,30394,5328,707759,472408
xgboost,106,target,0.75,18979,1043,719174,476693
xgboost,106,target,0.8,16716,895,721437,476841
xgboost,106,target,0.85,9648,751,728505,476985
xgboost,106,target,0.9,5454,62,732699,477674
xgboost,106,target,0.95,2521,38,735632,477698
xgboost,106,target,0.975,23,13,738130,477723
xgboost,106,target,0.99,0,12,738153,477724
xgboost,106,target,0.995,0,0,738153,477736
xgboost,106,target,0.999,0,0,738153,477736
hgb,106,source_heldout,0.05,83918,2381,426,1070
hgb,106,source_heldout,0.1,82904,1504,1440,1947
hgb,106,source_heldout,0.15,78036,590,6308,2861
hgb,106,source_heldout,0.2,77885,553,6459,2898
hgb,106,source_heldout,0.25,77637,406,6707,3045
hgb,106,source_heldout,0.3,77566,397,6778,3054
hgb,106,source_heldout,0.35,77150,301,7194,3150
hgb,106,source_heldout,0.4,76948,296,7396,3155
hgb,106,source_heldout,0.45,76576,256,7768,3195
hgb,106,source_heldout,0.5,76254,215,8090,3236
hgb,106,source_heldout,0.55,75776,164,8568,3287
hgb,106,source_heldout,0.6,75559,157,8785,3294
hgb,106,source_heldout,0.65,75151,128,9193,3323
hgb,106,source_heldout,0.7,74946,126,9398,3325
hgb,106,source_heldout,0.75,74627,117,9717,3334
hgb,106,source_heldout,0.8,73691,113,10653,3338
hgb,106,source_heldout,0.85,73063,65,11281,3386
hgb,106,source_heldout,0.9,72643,62,11701,3389
hgb,106,source_heldout,0.95,71955,37,12389,3414
hgb,106,source_heldout,0.975,69738,8,14606,3443
hgb,106,source_heldout,0.99,69060,7,15284,3444
hgb,106,source_heldout,0.995,68112,5,16232,3446
hgb,106,source_heldout,0.999,60613,1,23731,3450
hgb,106,target,0.05,656184,440752,81969,36984
hgb,106,target,0.1,654457,436170,83696,41566
hgb,106,target,0.15,176437,22082,561716,455654
hgb,106,target,0.2,171043,21143,567110,456593
hgb,106,target,0.25,150216,20277,587937,457459
hgb,106,target,0.3,125936,13026,612217,464710
hgb,106,target,0.35,103446,9330,634707,468406
hgb,106,target,0.4,97916,9092,640237,468644
hgb,106,target,0.45,97042,8994,641111,468742
hgb,106,target,0.5,94471,8322,643682,469414
hgb,106,target,0.55,89976,7777,648177,469959
hgb,106,target,0.6,89807,3375,648346,474361
hgb,106,target,0.65,53547,2202,684606,475534
hgb,106,target,0.7,48790,1689,689363,476047
hgb,106,target,0.75,27961,1219,710192,476517
hgb,106,target,0.8,26297,1053,711856,476683
hgb,106,target,0.85,22323,753,715830,476983
hgb,106,target,0.9,10462,92,727691,477644
hgb,106,target,0.95,4151,33,734002,477703
hgb,106,target,0.975,535,23,737618,477713
hgb,106,target,0.99,19,9,738134,477727
hgb,106,target,0.995,3,5,738150,477731
hgb,106,target,0.999,0,4,738153,477732
mlp,106,source_heldout,0.05,84098,2692,246,759
mlp,106,source_heldout,0.1,81899,1200,2445,2251
mlp,106,source_heldout,0.15,80146,547,4198,2904
mlp,106,source_heldout,0.2,79707,427,4637,3024
mlp,106,source_heldout,0.25,76859,297,7485,3154
mlp,106,source_heldout,0.3,76494,249,7850,3202
mlp,106,source_heldout,0.35,76378,211,7966,3240
mlp,106,source_heldout,0.4,76262,193,8082,3258
mlp,106,source_heldout,0.45,75440,187,8904,3264
mlp,106,source_heldout,0.5,75268,182,9076,3269
mlp,106,source_heldout,0.55,74972,177,9372,3274
mlp,106,source_heldout,0.6,74531,152,9813,3299
mlp,106,source_heldout,0.65,74182,131,10162,3320
mlp,106,source_heldout,0.7,73770,116,10574,3335
mlp,106,source_heldout,0.75,73418,93,10926,3358
mlp,106,source_heldout,0.8,73154,80,11190,3371
mlp,106,source_heldout,0.85,72999,60,11345,3391
mlp,106,source_heldout,0.9,71967,57,12377,3394
mlp,106,source_heldout,0.95,71479,43,12865,3408
mlp,106,source_heldout,0.975,68178,33,16166,3418
mlp,106,source_heldout,0.99,64464,25,19880,3426
mlp,106,source_heldout,0.995,62197,24,22147,3427
mlp,106,source_heldout,0.999,43285,2,41059,3449
mlp,106,target,0.05,656355,452261,81798,25475
mlp,106,target,0.1,182873,132415,555280,345321
mlp,106,target,0.15,123810,119683,614343,358053
mlp,106,target,0.2,120787,119107,617366,358629
mlp,106,target,0.25,118293,118446,619860,359290
mlp,106,target,0.3,115372,118282,622781,359454
mlp,106,target,0.35,97440,7101,640713,470635
mlp,106,target,0.4,92538,6929,645615,470807
mlp,106,target,0.45,92429,2575,645724,475161
mlp,106,target,0.5,92371,2121,645782,475615
mlp,106,target,0.55,89741,2027,648412,475709
mlp,106,target,0.6,88313,1968,649840,475768
mlp,106,target,0.65,79232,1905,658921,475831
mlp,106,target,0.7,77975,1803,660178,475933
mlp,106,target,0.75,76382,1712,661771,476024
mlp,106,target,0.8,73758,1541,664395,476195
mlp,106,target,0.85,15932,845,722221,476891
mlp,106,target,0.9,13415,780,724738,476956
mlp,106,target,0.95,5751,44,732402,477692
mlp,106,target,0.975,3490,25,734663,477711
mlp,106,target,0.99,1447,7,736706,477729
mlp,106,target,0.995,105,1,738048,477735
mlp,106,target,0.999,0,0,738153,477736
majority,107,source_heldout,0.05,88603,19,0,0
majority,107,source_heldout,0.1,88603,19,0,0
majority,107,source_heldout,0.15,88603,19,0,0
majority,107,source_heldout,0.2,88603,19,0,0
majority,107,source_heldout,0.25,88603,19,0,0
majority,107,source_heldout,0.3,88603,19,0,0
majority,107,source_heldout,0.35,88603,19,0,0
majority,107,source_heldout,0.4,88603,19,0,0
majority,107,source_heldout,0.45,88603,19,0,0
majority,107,source_heldout,0.5,88603,19,0,0
majority,107,source_heldout,0.55,88603,19,0,0
majority,107,source_heldout,0.6,88603,19,0,0
majority,107,source_heldout,0.65,88603,19,0,0
majority,107,source_heldout,0.7,88603,19,0,0
majority,107,source_heldout,0.75,88603,19,0,0
majority,107,source_heldout,0.8,88603,19,0,0
majority,107,source_heldout,0.85,88603,19,0,0
majority,107,source_heldout,0.9,88603,19,0,0
majority,107,source_heldout,0.95,88603,19,0,0
majority,107,source_heldout,0.975,88603,19,0,0
majority,107,source_heldout,0.99,88603,19,0,0
majority,107,source_heldout,0.995,88603,19,0,0
majority,107,source_heldout,0.999,88603,19,0,0
majority,107,target,0.05,738153,477736,0,0
majority,107,target,0.1,738153,477736,0,0
majority,107,target,0.15,738153,477736,0,0
majority,107,target,0.2,738153,477736,0,0
majority,107,target,0.25,738153,477736,0,0
majority,107,target,0.3,738153,477736,0,0
majority,107,target,0.35,738153,477736,0,0
majority,107,target,0.4,738153,477736,0,0
